Date,Category,sums
2020-12-07,Stay_Home_Order,51
2020-12-07,Status_of_Reopening,0
2020-12-07,NonEss_Business_Closed,78
2020-12-07,Gathering_Limit,174
2020-12-07,Emergency_Declaration,51
2020-12-07,Travel_Quarantine,77
2020-12-07,Mask_Requirement,0
2020-12-07,Restaurants,93
2020-12-07,School_Closed,0
2020-12-08,Stay_Home_Order,51
2020-12-08,Status_of_Reopening,0
2020-12-08,NonEss_Business_Closed,78
2020-12-08,Gathering_Limit,174
2020-12-08,Emergency_Declaration,51
2020-12-08,Travel_Quarantine,77
2020-12-08,Mask_Requirement,0
2020-12-08,Restaurants,93
2020-12-08,School_Closed,0
2020-12-09,Stay_Home_Order,53
2020-12-09,Status_of_Reopening,0
2020-12-09,NonEss_Business_Closed,78
2020-12-09,Gathering_Limit,176
2020-12-09,Emergency_Declaration,51
2020-12-09,Travel_Quarantine,77
2020-12-09,Mask_Requirement,0
2020-12-09,Restaurants,94
2020-12-09,School_Closed,0
2020-12-10,Stay_Home_Order,53
2020-12-10,Status_of_Reopening,0
2020-12-10,NonEss_Business_Closed,78
2020-12-10,Gathering_Limit,176
2020-12-10,Emergency_Declaration,51
2020-12-10,Travel_Quarantine,77
2020-12-10,Mask_Requirement,0
2020-12-10,Restaurants,94
2020-12-10,School_Closed,0
2020-12-11,Stay_Home_Order,55
2020-12-11,Status_of_Reopening,0
2020-12-11,NonEss_Business_Closed,79
2020-12-11,Gathering_Limit,182
2020-12-11,Emergency_Declaration,51
2020-12-11,Travel_Quarantine,77
2020-12-11,Mask_Requirement,0
2020-12-11,Restaurants,95
2020-12-11,School_Closed,0
2020-12-12,Stay_Home_Order,55
2020-12-12,Status_of_Reopening,0
2020-12-12,NonEss_Business_Closed,79
2020-12-12,Gathering_Limit,182
2020-12-12,Emergency_Declaration,51
2020-12-12,Travel_Quarantine,77
2020-12-12,Mask_Requirement,0
2020-12-12,Restaurants,95
2020-12-12,School_Closed,0
2020-12-13,Stay_Home_Order,55
2020-12-13,Status_of_Reopening,0
2020-12-13,NonEss_Business_Closed,79
2020-12-13,Gathering_Limit,182
2020-12-13,Emergency_Declaration,51
2020-12-13,Travel_Quarantine,77
2020-12-13,Mask_Requirement,0
2020-12-13,Restaurants,95
2020-12-13,School_Closed,0
2020-12-14,Stay_Home_Order,55
2020-12-14,Status_of_Reopening,0
2020-12-14,NonEss_Business_Closed,79
2020-12-14,Gathering_Limit,182
2020-12-14,Emergency_Declaration,51
2020-12-14,Travel_Quarantine,77
2020-12-14,Mask_Requirement,0
2020-12-14,Restaurants,95
2020-12-14,School_Closed,0
2020-12-15,Stay_Home_Order,55
2020-12-15,Status_of_Reopening,0
2020-12-15,NonEss_Business_Closed,79
2020-12-15,Gathering_Limit,182
2020-12-15,Emergency_Declaration,51
2020-12-15,Travel_Quarantine,77
2020-12-15,Mask_Requirement,0
2020-12-15,Restaurants,95
2020-12-15,School_Closed,0
2020-12-16,Stay_Home_Order,55
2020-12-16,Status_of_Reopening,0
2020-12-16,NonEss_Business_Closed,79
2020-12-16,Gathering_Limit,182
2020-12-16,Emergency_Declaration,51
2020-12-16,Travel_Quarantine,77
2020-12-16,Mask_Requirement,0
2020-12-16,Restaurants,95
2020-12-16,School_Closed,0
2020-12-17,Stay_Home_Order,57
2020-12-17,Status_of_Reopening,0
2020-12-17,NonEss_Business_Closed,80
2020-12-17,Gathering_Limit,180
2020-12-17,Emergency_Declaration,51
2020-12-17,Travel_Quarantine,77
2020-12-17,Mask_Requirement,0
2020-12-17,Restaurants,95
2020-12-17,School_Closed,0
2020-12-18,Stay_Home_Order,57
2020-12-18,Status_of_Reopening,0
2020-12-18,NonEss_Business_Closed,80
2020-12-18,Gathering_Limit,176
2020-12-18,Emergency_Declaration,51
2020-12-18,Travel_Quarantine,81
2020-12-18,Mask_Requirement,0
2020-12-18,Restaurants,94
2020-12-18,School_Closed,0
2020-12-19,Stay_Home_Order,57
2020-12-19,Status_of_Reopening,0
2020-12-19,NonEss_Business_Closed,80
2020-12-19,Gathering_Limit,176
2020-12-19,Emergency_Declaration,51
2020-12-19,Travel_Quarantine,81
2020-12-19,Mask_Requirement,0
2020-12-19,Restaurants,94
2020-12-19,School_Closed,0
2020-12-20,Stay_Home_Order,57
2020-12-20,Status_of_Reopening,0
2020-12-20,NonEss_Business_Closed,80
2020-12-20,Gathering_Limit,180
2020-12-20,Emergency_Declaration,51
2020-12-20,Travel_Quarantine,83
2020-12-20,Mask_Requirement,0
2020-12-20,Restaurants,95
2020-12-20,School_Closed,0
2020-12-21,Stay_Home_Order,57
2020-12-21,Status_of_Reopening,0
2020-12-21,NonEss_Business_Closed,80
2020-12-21,Gathering_Limit,180
2020-12-21,Emergency_Declaration,51
2020-12-21,Travel_Quarantine,83
2020-12-21,Mask_Requirement,0
2020-12-21,Restaurants,95
2020-12-21,School_Closed,0
2020-12-22,Stay_Home_Order,57
2020-12-22,Status_of_Reopening,0
2020-12-22,NonEss_Business_Closed,80
2020-12-22,Gathering_Limit,180
2020-12-22,Emergency_Declaration,51
2020-12-22,Travel_Quarantine,83
2020-12-22,Mask_Requirement,0
2020-12-22,Restaurants,95
2020-12-22,School_Closed,0
2020-12-23,Stay_Home_Order,57
2020-12-23,Status_of_Reopening,0
2020-12-23,NonEss_Business_Closed,80
2020-12-23,Gathering_Limit,180
2020-12-23,Emergency_Declaration,51
2020-12-23,Travel_Quarantine,83
2020-12-23,Mask_Requirement,0
2020-12-23,Restaurants,95
2020-12-23,School_Closed,0
2020-12-24,Stay_Home_Order,57
2020-12-24,Status_of_Reopening,0
2020-12-24,NonEss_Business_Closed,80
2020-12-24,Gathering_Limit,180
2020-12-24,Emergency_Declaration,51
2020-12-24,Travel_Quarantine,83
2020-12-24,Mask_Requirement,0
2020-12-24,Restaurants,95
2020-12-24,School_Closed,0
2020-12-25,Stay_Home_Order,57
2020-12-25,Status_of_Reopening,0
2020-12-25,NonEss_Business_Closed,80
2020-12-25,Gathering_Limit,180
2020-12-25,Emergency_Declaration,51
2020-12-25,Travel_Quarantine,83
2020-12-25,Mask_Requirement,0
2020-12-25,Restaurants,95
2020-12-25,School_Closed,0
2020-12-26,Stay_Home_Order,57
2020-12-26,Status_of_Reopening,0
2020-12-26,NonEss_Business_Closed,80
2020-12-26,Gathering_Limit,180
2020-12-26,Emergency_Declaration,51
2020-12-26,Travel_Quarantine,83
2020-12-26,Mask_Requirement,0
2020-12-26,Restaurants,95
2020-12-26,School_Closed,0
2020-12-27,Stay_Home_Order,57
2020-12-27,Status_of_Reopening,0
2020-12-27,NonEss_Business_Closed,80
2020-12-27,Gathering_Limit,180
2020-12-27,Emergency_Declaration,51
2020-12-27,Travel_Quarantine,83
2020-12-27,Mask_Requirement,0
2020-12-27,Restaurants,95
2020-12-27,School_Closed,0
2020-12-28,Stay_Home_Order,57
2020-12-28,Status_of_Reopening,0
2020-12-28,NonEss_Business_Closed,80
2020-12-28,Gathering_Limit,180
2020-12-28,Emergency_Declaration,51
2020-12-28,Travel_Quarantine,83
2020-12-28,Mask_Requirement,0
2020-12-28,Restaurants,95
2020-12-28,School_Closed,0
2020-12-29,Stay_Home_Order,57
2020-12-29,Status_of_Reopening,0
2020-12-29,NonEss_Business_Closed,80
2020-12-29,Gathering_Limit,180
2020-12-29,Emergency_Declaration,51
2020-12-29,Travel_Quarantine,83
2020-12-29,Mask_Requirement,0
2020-12-29,Restaurants,95
2020-12-29,School_Closed,0
2020-12-30,Stay_Home_Order,57
2020-12-30,Status_of_Reopening,0
2020-12-30,NonEss_Business_Closed,80
2020-12-30,Gathering_Limit,180
2020-12-30,Emergency_Declaration,51
2020-12-30,Travel_Quarantine,83
2020-12-30,Mask_Requirement,0
2020-12-30,Restaurants,95
2020-12-30,School_Closed,0
2020-12-31,Stay_Home_Order,57
2020-12-31,Status_of_Reopening,0
2020-12-31,NonEss_Business_Closed,80
2020-12-31,Gathering_Limit,180
2020-12-31,Emergency_Declaration,51
2020-12-31,Travel_Quarantine,83
2020-12-31,Mask_Requirement,0
2020-12-31,Restaurants,95
2020-12-31,School_Closed,0
2021-01-01,Stay_Home_Order,57
2021-01-01,Status_of_Reopening,0
2021-01-01,NonEss_Business_Closed,80
2021-01-01,Gathering_Limit,180
2021-01-01,Emergency_Declaration,51
2021-01-01,Travel_Quarantine,83
2021-01-01,Mask_Requirement,0
2021-01-01,Restaurants,95
2021-01-01,School_Closed,0
2021-01-02,Stay_Home_Order,57
2021-01-02,Status_of_Reopening,0
2021-01-02,NonEss_Business_Closed,80
2021-01-02,Gathering_Limit,180
2021-01-02,Emergency_Declaration,51
2021-01-02,Travel_Quarantine,83
2021-01-02,Mask_Requirement,0
2021-01-02,Restaurants,95
2021-01-02,School_Closed,0
2021-01-03,Stay_Home_Order,57
2021-01-03,Status_of_Reopening,0
2021-01-03,NonEss_Business_Closed,80
2021-01-03,Gathering_Limit,180
2021-01-03,Emergency_Declaration,51
2021-01-03,Travel_Quarantine,83
2021-01-03,Mask_Requirement,0
2021-01-03,Restaurants,95
2021-01-03,School_Closed,0
2021-01-04,Stay_Home_Order,57
2021-01-04,Status_of_Reopening,0
2021-01-04,NonEss_Business_Closed,80
2021-01-04,Gathering_Limit,176
2021-01-04,Emergency_Declaration,51
2021-01-04,Travel_Quarantine,83
2021-01-04,Mask_Requirement,0
2021-01-04,Restaurants,94
2021-01-04,School_Closed,0
2021-01-05,Stay_Home_Order,57
2021-01-05,Status_of_Reopening,0
2021-01-05,NonEss_Business_Closed,80
2021-01-05,Gathering_Limit,176
2021-01-05,Emergency_Declaration,51
2021-01-05,Travel_Quarantine,83
2021-01-05,Mask_Requirement,0
2021-01-05,Restaurants,94
2021-01-05,School_Closed,0
2021-01-06,Stay_Home_Order,57
2021-01-06,Status_of_Reopening,0
2021-01-06,NonEss_Business_Closed,80
2021-01-06,Gathering_Limit,176
2021-01-06,Emergency_Declaration,51
2021-01-06,Travel_Quarantine,83
2021-01-06,Mask_Requirement,0
2021-01-06,Restaurants,94
2021-01-06,School_Closed,0
2021-01-07,Stay_Home_Order,57
2021-01-07,Status_of_Reopening,0
2021-01-07,NonEss_Business_Closed,80
2021-01-07,Gathering_Limit,176
2021-01-07,Emergency_Declaration,51
2021-01-07,Travel_Quarantine,83
2021-01-07,Mask_Requirement,0
2021-01-07,Restaurants,94
2021-01-07,School_Closed,0
2021-01-08,Stay_Home_Order,57
2021-01-08,Status_of_Reopening,0
2021-01-08,NonEss_Business_Closed,80
2021-01-08,Gathering_Limit,175
2021-01-08,Emergency_Declaration,51
2021-01-08,Travel_Quarantine,83
2021-01-08,Mask_Requirement,0
2021-01-08,Restaurants,92
2021-01-08,School_Closed,0
2021-01-09,Stay_Home_Order,57
2021-01-09,Status_of_Reopening,0
2021-01-09,NonEss_Business_Closed,80
2021-01-09,Gathering_Limit,175
2021-01-09,Emergency_Declaration,51
2021-01-09,Travel_Quarantine,83
2021-01-09,Mask_Requirement,0
2021-01-09,Restaurants,92
2021-01-09,School_Closed,0
2021-01-10,Stay_Home_Order,57
2021-01-10,Status_of_Reopening,0
2021-01-10,NonEss_Business_Closed,80
2021-01-10,Gathering_Limit,175
2021-01-10,Emergency_Declaration,51
2021-01-10,Travel_Quarantine,83
2021-01-10,Mask_Requirement,0
2021-01-10,Restaurants,92
2021-01-10,School_Closed,0
2021-01-11,Stay_Home_Order,57
2021-01-11,Status_of_Reopening,0
2021-01-11,NonEss_Business_Closed,80
2021-01-11,Gathering_Limit,175
2021-01-11,Emergency_Declaration,51
2021-01-11,Travel_Quarantine,83
2021-01-11,Mask_Requirement,0
2021-01-11,Restaurants,92
2021-01-11,School_Closed,0
2021-01-12,Stay_Home_Order,57
2021-01-12,Status_of_Reopening,0
2021-01-12,NonEss_Business_Closed,80
2021-01-12,Gathering_Limit,175
2021-01-12,Emergency_Declaration,51
2021-01-12,Travel_Quarantine,83
2021-01-12,Mask_Requirement,0
2021-01-12,Restaurants,92
2021-01-12,School_Closed,0
2021-01-13,Stay_Home_Order,57
2021-01-13,Status_of_Reopening,0
2021-01-13,NonEss_Business_Closed,80
2021-01-13,Gathering_Limit,175
2021-01-13,Emergency_Declaration,51
2021-01-13,Travel_Quarantine,83
2021-01-13,Mask_Requirement,0
2021-01-13,Restaurants,92
2021-01-13,School_Closed,0
2021-01-14,Stay_Home_Order,57
2021-01-14,Status_of_Reopening,0
2021-01-14,NonEss_Business_Closed,80
2021-01-14,Gathering_Limit,175
2021-01-14,Emergency_Declaration,51
2021-01-14,Travel_Quarantine,83
2021-01-14,Mask_Requirement,0
2021-01-14,Restaurants,91
2021-01-14,School_Closed,0
2021-01-15,Stay_Home_Order,57
2021-01-15,Status_of_Reopening,0
2021-01-15,NonEss_Business_Closed,78
2021-01-15,Gathering_Limit,173
2021-01-15,Emergency_Declaration,51
2021-01-15,Travel_Quarantine,83
2021-01-15,Mask_Requirement,0
2021-01-15,Restaurants,90
2021-01-15,School_Closed,0
2021-01-16,Stay_Home_Order,57
2021-01-16,Status_of_Reopening,0
2021-01-16,NonEss_Business_Closed,78
2021-01-16,Gathering_Limit,173
2021-01-16,Emergency_Declaration,51
2021-01-16,Travel_Quarantine,83
2021-01-16,Mask_Requirement,0
2021-01-16,Restaurants,90
2021-01-16,School_Closed,0
2021-01-17,Stay_Home_Order,57
2021-01-17,Status_of_Reopening,0
2021-01-17,NonEss_Business_Closed,78
2021-01-17,Gathering_Limit,173
2021-01-17,Emergency_Declaration,51
2021-01-17,Travel_Quarantine,83
2021-01-17,Mask_Requirement,0
2021-01-17,Restaurants,90
2021-01-17,School_Closed,0
2021-01-18,Stay_Home_Order,57
2021-01-18,Status_of_Reopening,0
2021-01-18,NonEss_Business_Closed,78
2021-01-18,Gathering_Limit,173
2021-01-18,Emergency_Declaration,51
2021-01-18,Travel_Quarantine,83
2021-01-18,Mask_Requirement,0
2021-01-18,Restaurants,90
2021-01-18,School_Closed,0
2021-01-19,Stay_Home_Order,57
2021-01-19,Status_of_Reopening,0
2021-01-19,NonEss_Business_Closed,78
2021-01-19,Gathering_Limit,171
2021-01-19,Emergency_Declaration,51
2021-01-19,Travel_Quarantine,83
2021-01-19,Mask_Requirement,0
2021-01-19,Restaurants,89
2021-01-19,School_Closed,0
2021-01-20,Stay_Home_Order,57
2021-01-20,Status_of_Reopening,0
2021-01-20,NonEss_Business_Closed,78
2021-01-20,Gathering_Limit,171
2021-01-20,Emergency_Declaration,51
2021-01-20,Travel_Quarantine,83
2021-01-20,Mask_Requirement,0
2021-01-20,Restaurants,89
2021-01-20,School_Closed,0
2021-01-21,Stay_Home_Order,57
2021-01-21,Status_of_Reopening,0
2021-01-21,NonEss_Business_Closed,78
2021-01-21,Gathering_Limit,171
2021-01-21,Emergency_Declaration,51
2021-01-21,Travel_Quarantine,83
2021-01-21,Mask_Requirement,0
2021-01-21,Restaurants,89
2021-01-21,School_Closed,0
2021-01-22,Stay_Home_Order,57
2021-01-22,Status_of_Reopening,0
2021-01-22,NonEss_Business_Closed,78
2021-01-22,Gathering_Limit,171
2021-01-22,Emergency_Declaration,51
2021-01-22,Travel_Quarantine,83
2021-01-22,Mask_Requirement,0
2021-01-22,Restaurants,87
2021-01-22,School_Closed,0
2021-01-23,Stay_Home_Order,57
2021-01-23,Status_of_Reopening,0
2021-01-23,NonEss_Business_Closed,78
2021-01-23,Gathering_Limit,171
2021-01-23,Emergency_Declaration,51
2021-01-23,Travel_Quarantine,83
2021-01-23,Mask_Requirement,0
2021-01-23,Restaurants,87
2021-01-23,School_Closed,0
2021-01-24,Stay_Home_Order,57
2021-01-24,Status_of_Reopening,0
2021-01-24,NonEss_Business_Closed,78
2021-01-24,Gathering_Limit,171
2021-01-24,Emergency_Declaration,51
2021-01-24,Travel_Quarantine,83
2021-01-24,Mask_Requirement,0
2021-01-24,Restaurants,87
2021-01-24,School_Closed,0
2021-01-25,Stay_Home_Order,57
2021-01-25,Status_of_Reopening,0
2021-01-25,NonEss_Business_Closed,78
2021-01-25,Gathering_Limit,171
2021-01-25,Emergency_Declaration,51
2021-01-25,Travel_Quarantine,83
2021-01-25,Mask_Requirement,0
2021-01-25,Restaurants,87
2021-01-25,School_Closed,0
2021-01-26,Stay_Home_Order,56
2021-01-26,Status_of_Reopening,0
2021-01-26,NonEss_Business_Closed,78
2021-01-26,Gathering_Limit,163
2021-01-26,Emergency_Declaration,51
2021-01-26,Travel_Quarantine,83
2021-01-26,Mask_Requirement,0
2021-01-26,Restaurants,86
2021-01-26,School_Closed,0
2021-01-27,Stay_Home_Order,56
2021-01-27,Status_of_Reopening,0
2021-01-27,NonEss_Business_Closed,78
2021-01-27,Gathering_Limit,163
2021-01-27,Emergency_Declaration,51
2021-01-27,Travel_Quarantine,83
2021-01-27,Mask_Requirement,0
2021-01-27,Restaurants,86
2021-01-27,School_Closed,0
2021-01-28,Stay_Home_Order,56
2021-01-28,Status_of_Reopening,0
2021-01-28,NonEss_Business_Closed,78
2021-01-28,Gathering_Limit,163
2021-01-28,Emergency_Declaration,51
2021-01-28,Travel_Quarantine,83
2021-01-28,Mask_Requirement,0
2021-01-28,Restaurants,86
2021-01-28,School_Closed,0
2021-01-29,Stay_Home_Order,56
2021-01-29,Status_of_Reopening,0
2021-01-29,NonEss_Business_Closed,78
2021-01-29,Gathering_Limit,162
2021-01-29,Emergency_Declaration,51
2021-01-29,Travel_Quarantine,83
2021-01-29,Mask_Requirement,0
2021-01-29,Restaurants,86
2021-01-29,School_Closed,0
2021-01-30,Stay_Home_Order,56
2021-01-30,Status_of_Reopening,0
2021-01-30,NonEss_Business_Closed,78
2021-01-30,Gathering_Limit,162
2021-01-30,Emergency_Declaration,51
2021-01-30,Travel_Quarantine,83
2021-01-30,Mask_Requirement,0
2021-01-30,Restaurants,86
2021-01-30,School_Closed,0
2021-01-31,Stay_Home_Order,56
2021-01-31,Status_of_Reopening,0
2021-01-31,NonEss_Business_Closed,78
2021-01-31,Gathering_Limit,162
2021-01-31,Emergency_Declaration,51
2021-01-31,Travel_Quarantine,83
2021-01-31,Mask_Requirement,0
2021-01-31,Restaurants,86
2021-01-31,School_Closed,0
2021-02-01,Stay_Home_Order,56
2021-02-01,Status_of_Reopening,0
2021-02-01,NonEss_Business_Closed,78
2021-02-01,Gathering_Limit,162
2021-02-01,Emergency_Declaration,51
2021-02-01,Travel_Quarantine,82
2021-02-01,Mask_Requirement,0
2021-02-01,Restaurants,86
2021-02-01,School_Closed,0
2021-02-02,Stay_Home_Order,56
2021-02-02,Status_of_Reopening,0
2021-02-02,NonEss_Business_Closed,78
2021-02-02,Gathering_Limit,162
2021-02-02,Emergency_Declaration,51
2021-02-02,Travel_Quarantine,82
2021-02-02,Mask_Requirement,0
2021-02-02,Restaurants,86
2021-02-02,School_Closed,0
2021-02-03,Stay_Home_Order,56
2021-02-03,Status_of_Reopening,0
2021-02-03,NonEss_Business_Closed,78
2021-02-03,Gathering_Limit,158
2021-02-03,Emergency_Declaration,51
2021-02-03,Travel_Quarantine,82
2021-02-03,Mask_Requirement,0
2021-02-03,Restaurants,84
2021-02-03,School_Closed,0
2021-02-04,Stay_Home_Order,56
2021-02-04,Status_of_Reopening,0
2021-02-04,NonEss_Business_Closed,78
2021-02-04,Gathering_Limit,158
2021-02-04,Emergency_Declaration,51
2021-02-04,Travel_Quarantine,82
2021-02-04,Mask_Requirement,0
2021-02-04,Restaurants,84
2021-02-04,School_Closed,0
2021-02-05,Stay_Home_Order,56
2021-02-05,Status_of_Reopening,0
2021-02-05,NonEss_Business_Closed,78
2021-02-05,Gathering_Limit,158
2021-02-05,Emergency_Declaration,51
2021-02-05,Travel_Quarantine,82
2021-02-05,Mask_Requirement,0
2021-02-05,Restaurants,84
2021-02-05,School_Closed,0
2021-02-06,Stay_Home_Order,56
2021-02-06,Status_of_Reopening,0
2021-02-06,NonEss_Business_Closed,78
2021-02-06,Gathering_Limit,158
2021-02-06,Emergency_Declaration,51
2021-02-06,Travel_Quarantine,82
2021-02-06,Mask_Requirement,0
2021-02-06,Restaurants,84
2021-02-06,School_Closed,0
2021-02-07,Stay_Home_Order,56
2021-02-07,Status_of_Reopening,0
2021-02-07,NonEss_Business_Closed,78
2021-02-07,Gathering_Limit,158
2021-02-07,Emergency_Declaration,51
2021-02-07,Travel_Quarantine,82
2021-02-07,Mask_Requirement,0
2021-02-07,Restaurants,84
2021-02-07,School_Closed,0
2021-02-08,Stay_Home_Order,56
2021-02-08,Status_of_Reopening,0
2021-02-08,NonEss_Business_Closed,78
2021-02-08,Gathering_Limit,158
2021-02-08,Emergency_Declaration,51
2021-02-08,Travel_Quarantine,82
2021-02-08,Mask_Requirement,0
2021-02-08,Restaurants,84
2021-02-08,School_Closed,0
2021-02-09,Stay_Home_Order,56
2021-02-09,Status_of_Reopening,0
2021-02-09,NonEss_Business_Closed,78
2021-02-09,Gathering_Limit,158
2021-02-09,Emergency_Declaration,51
2021-02-09,Travel_Quarantine,82
2021-02-09,Mask_Requirement,0
2021-02-09,Restaurants,84
2021-02-09,School_Closed,0
2021-02-10,Stay_Home_Order,56
2021-02-10,Status_of_Reopening,0
2021-02-10,NonEss_Business_Closed,78
2021-02-10,Gathering_Limit,158
2021-02-10,Emergency_Declaration,51
2021-02-10,Travel_Quarantine,82
2021-02-10,Mask_Requirement,0
2021-02-10,Restaurants,84
2021-02-10,School_Closed,0
2021-02-11,Stay_Home_Order,56
2021-02-11,Status_of_Reopening,0
2021-02-11,NonEss_Business_Closed,78
2021-02-11,Gathering_Limit,158
2021-02-11,Emergency_Declaration,51
2021-02-11,Travel_Quarantine,79
2021-02-11,Mask_Requirement,0
2021-02-11,Restaurants,84
2021-02-11,School_Closed,0
2021-02-12,Stay_Home_Order,56
2021-02-12,Status_of_Reopening,0
2021-02-12,NonEss_Business_Closed,76
2021-02-12,Gathering_Limit,158
2021-02-12,Emergency_Declaration,51
2021-02-12,Travel_Quarantine,79
2021-02-12,Mask_Requirement,0
2021-02-12,Restaurants,83
2021-02-12,School_Closed,0
2021-02-13,Stay_Home_Order,56
2021-02-13,Status_of_Reopening,0
2021-02-13,NonEss_Business_Closed,76
2021-02-13,Gathering_Limit,158
2021-02-13,Emergency_Declaration,51
2021-02-13,Travel_Quarantine,79
2021-02-13,Mask_Requirement,0
2021-02-13,Restaurants,83
2021-02-13,School_Closed,0
2021-02-14,Stay_Home_Order,56
2021-02-14,Status_of_Reopening,0
2021-02-14,NonEss_Business_Closed,76
2021-02-14,Gathering_Limit,158
2021-02-14,Emergency_Declaration,51
2021-02-14,Travel_Quarantine,79
2021-02-14,Mask_Requirement,0
2021-02-14,Restaurants,83
2021-02-14,School_Closed,0
2021-02-15,Stay_Home_Order,56
2021-02-15,Status_of_Reopening,0
2021-02-15,NonEss_Business_Closed,76
2021-02-15,Gathering_Limit,158
2021-02-15,Emergency_Declaration,51
2021-02-15,Travel_Quarantine,79
2021-02-15,Mask_Requirement,0
2021-02-15,Restaurants,83
2021-02-15,School_Closed,0
2021-02-16,Stay_Home_Order,53
2021-02-16,Status_of_Reopening,0
2021-02-16,NonEss_Business_Closed,0
2021-02-16,Gathering_Limit,151
2021-02-16,Emergency_Declaration,51
2021-02-16,Travel_Quarantine,75
2021-02-16,Mask_Requirement,0
2021-02-16,Restaurants,84
2021-02-16,School_Closed,0
2021-02-17,Stay_Home_Order,53
2021-02-17,Status_of_Reopening,0
2021-02-17,NonEss_Business_Closed,0
2021-02-17,Gathering_Limit,151
2021-02-17,Emergency_Declaration,51
2021-02-17,Travel_Quarantine,75
2021-02-17,Mask_Requirement,0
2021-02-17,Restaurants,84
2021-02-17,School_Closed,0
2021-02-18,Stay_Home_Order,53
2021-02-18,Status_of_Reopening,0
2021-02-18,NonEss_Business_Closed,0
2021-02-18,Gathering_Limit,151
2021-02-18,Emergency_Declaration,51
2021-02-18,Travel_Quarantine,75
2021-02-18,Mask_Requirement,0
2021-02-18,Restaurants,84
2021-02-18,School_Closed,0
2021-02-19,Stay_Home_Order,53
2021-02-19,Status_of_Reopening,0
2021-02-19,NonEss_Business_Closed,0
2021-02-19,Gathering_Limit,151
2021-02-19,Emergency_Declaration,51
2021-02-19,Travel_Quarantine,75
2021-02-19,Mask_Requirement,0
2021-02-19,Restaurants,84
2021-02-19,School_Closed,0
2021-02-20,Stay_Home_Order,53
2021-02-20,Status_of_Reopening,0
2021-02-20,NonEss_Business_Closed,0
2021-02-20,Gathering_Limit,151
2021-02-20,Emergency_Declaration,51
2021-02-20,Travel_Quarantine,75
2021-02-20,Mask_Requirement,0
2021-02-20,Restaurants,84
2021-02-20,School_Closed,0
2021-02-21,Stay_Home_Order,53
2021-02-21,Status_of_Reopening,0
2021-02-21,NonEss_Business_Closed,0
2021-02-21,Gathering_Limit,151
2021-02-21,Emergency_Declaration,51
2021-02-21,Travel_Quarantine,75
2021-02-21,Mask_Requirement,0
2021-02-21,Restaurants,84
2021-02-21,School_Closed,0
2021-02-22,Stay_Home_Order,51
2021-02-22,Status_of_Reopening,0
2021-02-22,NonEss_Business_Closed,0
2021-02-22,Gathering_Limit,152
2021-02-22,Emergency_Declaration,50
2021-02-22,Travel_Quarantine,75
2021-02-22,Mask_Requirement,0
2021-02-22,Restaurants,84
2021-02-22,School_Closed,0
2021-02-23,Stay_Home_Order,51
2021-02-23,Status_of_Reopening,0
2021-02-23,NonEss_Business_Closed,0
2021-02-23,Gathering_Limit,152
2021-02-23,Emergency_Declaration,50
2021-02-23,Travel_Quarantine,75
2021-02-23,Mask_Requirement,0
2021-02-23,Restaurants,84
2021-02-23,School_Closed,0
2021-02-24,Stay_Home_Order,51
2021-02-24,Status_of_Reopening,0
2021-02-24,NonEss_Business_Closed,0
2021-02-24,Gathering_Limit,152
2021-02-24,Emergency_Declaration,50
2021-02-24,Travel_Quarantine,75
2021-02-24,Mask_Requirement,0
2021-02-24,Restaurants,84
2021-02-24,School_Closed,0
2021-02-25,Stay_Home_Order,51
2021-02-25,Status_of_Reopening,0
2021-02-25,NonEss_Business_Closed,0
2021-02-25,Gathering_Limit,152
2021-02-25,Emergency_Declaration,50
2021-02-25,Travel_Quarantine,75
2021-02-25,Mask_Requirement,0
2021-02-25,Restaurants,84
2021-02-25,School_Closed,0
2021-02-26,Stay_Home_Order,51
2021-02-26,Status_of_Reopening,0
2021-02-26,NonEss_Business_Closed,0
2021-02-26,Gathering_Limit,152
2021-02-26,Emergency_Declaration,50
2021-02-26,Travel_Quarantine,75
2021-02-26,Mask_Requirement,0
2021-02-26,Restaurants,84
2021-02-26,School_Closed,0
2021-02-27,Stay_Home_Order,51
2021-02-27,Status_of_Reopening,0
2021-02-27,NonEss_Business_Closed,0
2021-02-27,Gathering_Limit,152
2021-02-27,Emergency_Declaration,50
2021-02-27,Travel_Quarantine,75
2021-02-27,Mask_Requirement,0
2021-02-27,Restaurants,84
2021-02-27,School_Closed,0
2021-02-28,Stay_Home_Order,51
2021-02-28,Status_of_Reopening,0
2021-02-28,NonEss_Business_Closed,0
2021-02-28,Gathering_Limit,152
2021-02-28,Emergency_Declaration,50
2021-02-28,Travel_Quarantine,75
2021-02-28,Mask_Requirement,0
2021-02-28,Restaurants,84
2021-02-28,School_Closed,0
2021-03-01,Stay_Home_Order,47
2021-03-01,Status_of_Reopening,0
2021-03-01,NonEss_Business_Closed,0
2021-03-01,Gathering_Limit,145
2021-03-01,Emergency_Declaration,50
2021-03-01,Travel_Quarantine,75
2021-03-01,Mask_Requirement,0
2021-03-01,Restaurants,80
2021-03-01,School_Closed,0
2021-03-02,Stay_Home_Order,47
2021-03-02,Status_of_Reopening,0
2021-03-02,NonEss_Business_Closed,0
2021-03-02,Gathering_Limit,145
2021-03-02,Emergency_Declaration,50
2021-03-02,Travel_Quarantine,75
2021-03-02,Mask_Requirement,0
