date,state,population,Stay_Home_Order,Status_of_Reopening,NonEss_Business_Closed,Gathering_Limit,Emergency_Declaration,Travel_Quarantine,Mask_Requirement,Statewide Face Mask Requirement,Restaurants,School_Closed
2020-04-01,FL,21733312,3,NA,5,0,1,3,NA,NA,3,2
2020-04-01,GA,10710017,2,NA,0,0,1,0,NA,NA,2,2
2020-04-01,HI,1407006,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-01,ID,1826913,3,NA,5,7,1,0,NA,NA,3,2
2020-04-01,IL,12587530,3,NA,5,7,1,0,NA,NA,3,2
2020-04-01,IN,6754953,3,NA,5,7,1,0,NA,NA,3,2
2020-04-01,IA,3163561,0,NA,0,3,1,0,NA,NA,3,NA
2020-04-01,KS,2913805,3,NA,5,3,1,3,NA,NA,2,2
2020-04-01,KY,4477251,0,NA,4,0,1,0,NA,NA,3,2
2020-04-01,LA,4645318,3,NA,0,3,1,0,NA,NA,3,2
2020-04-01,ME,1350141,3,NA,5,3,1,0,NA,NA,3,2
2020-04-01,MD,6055802,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-01,MA,6893574,0,NA,5,3,1,NA,NA,NA,3,2
2020-04-01,MI,9966555,3,NA,5,7,1,0,NA,NA,3,2
2020-04-01,MN,5657342,3,NA,0,0,1,0,NA,NA,3,2
2020-04-01,MS,2966786,NA,NA,0,3,1,0,NA,NA,2,2
2020-04-01,MO,6151548,0,NA,0,3,1,0,NA,NA,3,2
2020-04-01,MT,1080577,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-01,NE,1937552,0,NA,0,0,1,0,NA,NA,2,0
2020-04-01,NV,3138259,3,NA,5,3,1,0,NA,NA,3,2
2020-04-01,NH,1366275,3,NA,5,3,1,0,NA,NA,3,2
2020-04-01,NJ,8882371,3,NA,4,7,1,0,NA,NA,3,2
2020-04-01,NM,2106319,0,NA,5,7,1,NA,NA,NA,2,2
2020-04-01,NY,19336776,2,NA,5,7,1,0,NA,NA,3,2
2020-04-01,NC,10600823,3,NA,5,3,1,0,NA,NA,3,2
2020-04-01,ND,765309,0,NA,0,0,1,0,NA,NA,3,2
2020-04-01,OH,11693217,3,NA,5,7,1,0,NA,NA,3,2
2020-04-01,OK,3980783,2,NA,0,3,1,3,NA,NA,NA,2
2020-04-01,OR,4241507,3,NA,4,7,1,0,NA,NA,3,2
2020-04-01,PA,12783254,NA,NA,5,0,1,0,NA,NA,3,2
2020-04-01,RI,1057125,3,NA,4,0,1,NA,NA,NA,3,2
2020-04-01,SC,5218040,0,NA,5,6,1,0,NA,NA,3,2
2020-04-01,SD,892717,0,NA,0,3,1,0,NA,NA,0,2
2020-04-01,TN,6886834,3,NA,5,3,1,0,NA,NA,3,2
2020-04-01,TX,29360759,NA,NA,0,3,1,3,NA,NA,3,2
2020-04-01,UT,3249879,2,NA,0,0,1,NA,NA,NA,3,2
2020-04-01,VT,623347,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-01,VA,8590563,3,NA,0,3,1,0,NA,NA,3,2
2020-04-01,WA,7693612,3,NA,5,7,1,0,NA,NA,3,2
2020-04-01,WV,1784787,3,NA,5,7,1,3,NA,NA,3,2
2020-04-01,WI,5832655,3,NA,5,7,1,0,NA,NA,3,2
2020-04-01,WY,582328,0,NA,0,3,1,0,NA,NA,3,2
2020-04-02,AL,4921532,0,NA,0,3,1,0,NA,NA,3,2
2020-04-02,AK,731158,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-02,AZ,7421401,3,NA,5,3,1,0,NA,NA,3,2
2020-04-02,AR,3030522,0,NA,0,3,1,0,NA,NA,3,2
2020-04-02,CA,39368078,3,NA,5,7,1,0,NA,NA,3,2
2020-04-02,CO,5807719,3,NA,5,7,1,0,NA,NA,3,2
2020-04-02,CT,3557006,0,NA,5,0,1,0,NA,NA,3,2
2020-04-02,DE,986809,3,NA,5,6,1,NA,NA,NA,3,2
2020-04-02,DC,712816,3,NA,5,3,1,0,NA,NA,3,2
2020-04-02,FL,21733312,3,NA,5,0,1,3,NA,NA,3,2
2020-04-02,GA,10710017,2,NA,0,0,1,0,NA,NA,2,2
2020-04-02,HI,1407006,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-02,ID,1826913,3,NA,5,7,1,0,NA,NA,3,2
2020-04-02,IL,12587530,3,NA,5,7,1,0,NA,NA,3,2
2020-04-02,IN,6754953,3,NA,5,7,1,0,NA,NA,3,2
2020-04-02,IA,3163561,0,NA,0,3,1,0,NA,NA,3,NA
2020-04-02,KS,2913805,3,NA,5,3,1,3,NA,NA,2,2
2020-04-02,KY,4477251,0,NA,4,0,1,0,NA,NA,3,2
2020-04-02,LA,4645318,3,NA,0,3,1,0,NA,NA,3,2
2020-04-02,ME,1350141,3,NA,5,3,1,0,NA,NA,3,2
2020-04-02,MD,6055802,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-02,MA,6893574,0,NA,5,3,1,NA,NA,NA,3,2
2020-04-02,MI,9966555,3,NA,5,7,1,0,NA,NA,3,2
2020-04-02,MN,5657342,3,NA,0,0,1,0,NA,NA,3,2
2020-04-02,MS,2966786,NA,NA,0,3,1,0,NA,NA,2,2
2020-04-02,MO,6151548,0,NA,0,3,1,0,NA,NA,3,2
2020-04-02,MT,1080577,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-02,NE,1937552,0,NA,0,0,1,0,NA,NA,2,0
2020-04-02,NV,3138259,3,NA,5,3,1,0,NA,NA,3,2
2020-04-02,NH,1366275,3,NA,5,3,1,0,NA,NA,3,2
2020-04-02,NJ,8882371,3,NA,4,7,1,0,NA,NA,3,2
2020-04-02,NM,2106319,0,NA,5,7,1,NA,NA,NA,2,2
2020-04-02,NY,19336776,2,NA,5,7,1,0,NA,NA,3,2
2020-04-02,NC,10600823,3,NA,5,3,1,0,NA,NA,3,2
2020-04-02,ND,765309,0,NA,0,0,1,0,NA,NA,3,2
2020-04-02,OH,11693217,3,NA,5,7,1,0,NA,NA,3,2
2020-04-02,OK,3980783,2,NA,0,3,1,3,NA,NA,NA,2
2020-04-02,OR,4241507,3,NA,4,7,1,0,NA,NA,3,2
2020-04-02,PA,12783254,NA,NA,5,0,1,0,NA,NA,3,2
2020-04-02,RI,1057125,3,NA,4,0,1,NA,NA,NA,3,2
2020-04-02,SC,5218040,0,NA,5,6,1,0,NA,NA,3,2
2020-04-02,SD,892717,0,NA,0,3,1,0,NA,NA,0,2
2020-04-02,TN,6886834,3,NA,5,3,1,0,NA,NA,3,2
2020-04-02,TX,29360759,NA,NA,0,3,1,3,NA,NA,3,2
2020-04-02,UT,3249879,2,NA,0,0,1,NA,NA,NA,3,2
2020-04-02,VT,623347,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-02,VA,8590563,3,NA,0,3,1,0,NA,NA,3,2
2020-04-02,WA,7693612,3,NA,5,7,1,0,NA,NA,3,2
2020-04-02,WV,1784787,3,NA,5,7,1,3,NA,NA,3,2
2020-04-02,WI,5832655,3,NA,5,7,1,0,NA,NA,3,2
2020-04-02,WY,582328,0,NA,0,3,1,0,NA,NA,3,2
2020-04-03,AL,4921532,0,NA,0,3,1,0,NA,NA,3,2
2020-04-03,AK,731158,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-03,AZ,7421401,3,NA,5,3,1,0,NA,NA,3,2
2020-04-03,AR,3030522,0,NA,0,3,1,0,NA,NA,3,2
2020-04-03,CA,39368078,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,CO,5807719,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,CT,3557006,3,NA,5,0,1,0,NA,NA,3,2
2020-04-03,DE,986809,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-03,DC,712816,3,NA,5,3,1,0,NA,NA,3,2
2020-04-03,FL,21733312,3,NA,5,0,1,3,NA,NA,3,2
2020-04-03,GA,10710017,3,NA,0,3,1,0,NA,NA,3,2
2020-04-03,HI,1407006,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-03,ID,1826913,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,IL,12587530,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,IN,6754953,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,IA,3163561,0,NA,0,3,1,0,NA,NA,3,2
2020-04-03,KS,2913805,3,NA,5,3,1,3,NA,NA,2,2
2020-04-03,KY,4477251,3,NA,4,7,1,0,NA,NA,3,2
2020-04-03,LA,4645318,3,NA,0,3,1,0,NA,NA,3,2
2020-04-03,ME,1350141,3,NA,5,3,1,0,NA,NA,3,2
2020-04-03,MD,6055802,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-03,MA,6893574,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-03,MI,9966555,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,MN,5657342,3,NA,0,0,1,0,NA,NA,3,2
2020-04-03,MS,2966786,3,NA,5,3,1,0,NA,NA,3,2
2020-04-03,MO,6151548,0,NA,0,3,1,0,NA,NA,3,2
2020-04-03,MT,1080577,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-03,NE,1937552,0,NA,0,0,1,0,NA,NA,2,2
2020-04-03,NV,3138259,3,NA,5,3,1,0,NA,NA,3,2
2020-04-03,NH,1366275,3,NA,5,3,1,0,NA,NA,3,2
2020-04-03,NJ,8882371,3,NA,4,7,1,0,NA,NA,3,2
2020-04-03,NM,2106319,3,NA,5,7,1,NA,NA,NA,2,2
2020-04-03,NY,19336776,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,NC,10600823,3,NA,5,3,1,0,NA,NA,3,2
2020-04-03,ND,765309,0,NA,0,0,1,0,NA,NA,3,2
2020-04-03,OH,11693217,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,OK,3980783,2,NA,5,3,1,3,NA,NA,NA,2
2020-04-03,OR,4241507,3,NA,4,7,1,0,NA,NA,3,2
2020-04-03,PA,12783254,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,RI,1057125,3,NA,4,0,1,NA,NA,NA,3,2
2020-04-03,SC,5218040,0,NA,5,6,1,0,NA,NA,3,2
2020-04-03,SD,892717,0,NA,0,3,1,0,NA,NA,0,2
2020-04-03,TN,6886834,3,NA,5,3,1,0,NA,NA,3,2
2020-04-03,TX,29360759,NA,NA,0,3,1,3,NA,NA,3,2
2020-04-03,UT,3249879,2,NA,0,0,1,NA,NA,NA,3,2
2020-04-03,VT,623347,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-03,VA,8590563,3,NA,0,3,1,0,NA,NA,3,2
2020-04-03,WA,7693612,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,WV,1784787,3,NA,5,7,1,3,NA,NA,3,2
2020-04-03,WI,5832655,3,NA,5,7,1,0,NA,NA,3,2
2020-04-03,WY,582328,0,NA,0,3,1,0,NA,NA,3,2
2020-04-04,AL,4921532,0,NA,0,3,1,0,NA,NA,3,2
2020-04-04,AK,731158,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-04,AZ,7421401,3,NA,5,3,1,0,NA,NA,3,2
2020-04-04,AR,3030522,0,NA,0,3,1,0,NA,NA,3,2
2020-04-04,CA,39368078,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,CO,5807719,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,CT,3557006,3,NA,5,0,1,0,NA,NA,3,2
2020-04-04,DE,986809,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-04,DC,712816,3,NA,5,3,1,0,NA,NA,3,2
2020-04-04,FL,21733312,3,NA,5,0,1,3,NA,NA,3,2
2020-04-04,GA,10710017,3,NA,0,3,1,0,NA,NA,3,2
2020-04-04,HI,1407006,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-04,ID,1826913,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,IL,12587530,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,IN,6754953,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,IA,3163561,0,NA,0,3,1,0,NA,NA,3,2
2020-04-04,KS,2913805,3,NA,5,3,1,3,NA,NA,2,2
2020-04-04,KY,4477251,3,NA,4,7,1,0,NA,NA,3,2
2020-04-04,LA,4645318,3,NA,0,3,1,0,NA,NA,3,2
2020-04-04,ME,1350141,3,NA,5,3,1,0,NA,NA,3,2
2020-04-04,MD,6055802,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-04,MA,6893574,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-04,MI,9966555,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,MN,5657342,3,NA,0,0,1,0,NA,NA,3,2
2020-04-04,MS,2966786,3,NA,5,3,1,0,NA,NA,3,2
2020-04-04,MO,6151548,0,NA,0,3,1,0,NA,NA,3,2
2020-04-04,MT,1080577,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-04,NE,1937552,0,NA,0,0,1,0,NA,NA,2,2
2020-04-04,NV,3138259,3,NA,5,3,1,0,NA,NA,3,2
2020-04-04,NH,1366275,3,NA,5,3,1,0,NA,NA,3,2
2020-04-04,NJ,8882371,3,NA,4,7,1,0,NA,NA,3,2
2020-04-04,NM,2106319,3,NA,5,7,1,NA,NA,NA,2,2
2020-04-04,NY,19336776,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,NC,10600823,3,NA,5,3,1,0,NA,NA,3,2
2020-04-04,ND,765309,0,NA,0,0,1,0,NA,NA,3,2
2020-04-04,OH,11693217,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,OK,3980783,2,NA,5,3,1,3,NA,NA,NA,2
2020-04-04,OR,4241507,3,NA,4,7,1,0,NA,NA,3,2
2020-04-04,PA,12783254,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,RI,1057125,3,NA,4,0,1,NA,NA,NA,3,2
2020-04-04,SC,5218040,0,NA,5,6,1,0,NA,NA,3,2
2020-04-04,SD,892717,0,NA,0,3,1,0,NA,NA,0,2
2020-04-04,TN,6886834,3,NA,5,3,1,0,NA,NA,3,2
2020-04-04,TX,29360759,NA,NA,0,3,1,3,NA,NA,3,2
2020-04-04,UT,3249879,2,NA,0,0,1,NA,NA,NA,3,2
2020-04-04,VT,623347,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-04,VA,8590563,3,NA,0,3,1,0,NA,NA,3,2
2020-04-04,WA,7693612,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,WV,1784787,3,NA,5,7,1,3,NA,NA,3,2
2020-04-04,WI,5832655,3,NA,5,7,1,0,NA,NA,3,2
2020-04-04,WY,582328,0,NA,0,3,1,0,NA,NA,3,2
2020-04-05,AL,4921532,0,NA,0,3,1,0,NA,NA,3,2
2020-04-05,AK,731158,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-05,AZ,7421401,3,NA,5,3,1,0,NA,NA,3,2
2020-04-05,AR,3030522,0,NA,0,3,1,0,NA,NA,3,2
2020-04-05,CA,39368078,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,CO,5807719,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,CT,3557006,3,NA,5,0,1,0,NA,NA,3,2
2020-04-05,DE,986809,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-05,DC,712816,3,NA,5,3,1,0,NA,NA,3,2
2020-04-05,FL,21733312,3,NA,5,0,1,3,NA,NA,3,2
2020-04-05,GA,10710017,3,NA,0,3,1,0,NA,NA,3,2
2020-04-05,HI,1407006,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-05,ID,1826913,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,IL,12587530,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,IN,6754953,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,IA,3163561,0,NA,0,3,1,0,NA,NA,3,2
2020-04-05,KS,2913805,3,NA,5,3,1,3,NA,NA,2,2
2020-04-05,KY,4477251,3,NA,4,7,1,0,NA,NA,3,2
2020-04-05,LA,4645318,3,NA,0,3,1,0,NA,NA,3,2
2020-04-05,ME,1350141,3,NA,5,3,1,0,NA,NA,3,2
2020-04-05,MD,6055802,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-05,MA,6893574,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-05,MI,9966555,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,MN,5657342,3,NA,0,0,1,0,NA,NA,3,2
2020-04-05,MS,2966786,3,NA,5,3,1,0,NA,NA,3,2
2020-04-05,MO,6151548,0,NA,0,3,1,0,NA,NA,3,2
2020-04-05,MT,1080577,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-05,NE,1937552,0,NA,0,0,1,0,NA,NA,2,2
2020-04-05,NV,3138259,3,NA,5,3,1,0,NA,NA,3,2
2020-04-05,NH,1366275,3,NA,5,3,1,0,NA,NA,3,2
2020-04-05,NJ,8882371,3,NA,4,7,1,0,NA,NA,3,2
2020-04-05,NM,2106319,3,NA,5,7,1,NA,NA,NA,2,2
2020-04-05,NY,19336776,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,NC,10600823,3,NA,5,3,1,0,NA,NA,3,2
2020-04-05,ND,765309,0,NA,0,0,1,0,NA,NA,3,2
2020-04-05,OH,11693217,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,OK,3980783,2,NA,5,3,1,3,NA,NA,NA,2
2020-04-05,OR,4241507,3,NA,4,7,1,0,NA,NA,3,2
2020-04-05,PA,12783254,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,RI,1057125,3,NA,4,0,1,NA,NA,NA,3,2
2020-04-05,SC,5218040,0,NA,5,6,1,0,NA,NA,3,2
2020-04-05,SD,892717,0,NA,0,3,1,0,NA,NA,0,2
2020-04-05,TN,6886834,3,NA,5,3,1,0,NA,NA,3,2
2020-04-05,TX,29360759,NA,NA,0,3,1,3,NA,NA,3,2
2020-04-05,UT,3249879,2,NA,0,0,1,NA,NA,NA,3,2
2020-04-05,VT,623347,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-05,VA,8590563,3,NA,0,3,1,0,NA,NA,3,2
2020-04-05,WA,7693612,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,WV,1784787,3,NA,5,7,1,3,NA,NA,3,2
2020-04-05,WI,5832655,3,NA,5,7,1,0,NA,NA,3,2
2020-04-05,WY,582328,0,NA,0,3,1,0,NA,NA,3,2
2020-04-06,AL,4921532,3,NA,5,3,1,0,NA,NA,3,2
2020-04-06,AK,731158,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-06,AZ,7421401,3,NA,5,3,1,0,NA,NA,3,2
2020-04-06,AR,3030522,0,NA,0,3,1,0,NA,NA,3,2
2020-04-06,CA,39368078,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,CO,5807719,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,CT,3557006,3,NA,5,0,1,0,NA,NA,3,2
2020-04-06,DE,986809,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-06,DC,712816,3,NA,5,3,1,0,NA,NA,3,2
2020-04-06,FL,21733312,3,NA,5,0,1,3,NA,NA,3,2
2020-04-06,GA,10710017,3,NA,0,3,1,0,NA,NA,3,2
2020-04-06,HI,1407006,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-06,ID,1826913,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,IL,12587530,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,IN,6754953,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,IA,3163561,0,NA,0,3,1,0,NA,NA,3,2
2020-04-06,KS,2913805,3,NA,5,3,1,3,NA,NA,2,2
2020-04-06,KY,4477251,3,NA,4,7,1,0,NA,NA,3,2
2020-04-06,LA,4645318,3,NA,0,3,1,0,NA,NA,3,2
2020-04-06,ME,1350141,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-06,MD,6055802,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-06,MA,6893574,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-06,MI,9966555,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,MN,5657342,3,NA,0,0,1,0,NA,NA,3,2
2020-04-06,MS,2966786,3,NA,5,3,1,0,NA,NA,3,2
2020-04-06,MO,6151548,3,NA,5,3,1,0,NA,NA,3,2
2020-04-06,MT,1080577,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-06,NE,1937552,0,NA,0,3,1,0,NA,NA,3,2
2020-04-06,NV,3138259,3,NA,5,3,1,0,NA,NA,3,2
2020-04-06,NH,1366275,3,NA,5,3,1,0,NA,NA,3,2
2020-04-06,NJ,8882371,3,NA,4,7,1,0,NA,NA,3,2
2020-04-06,NM,2106319,3,NA,5,7,1,NA,NA,NA,2,2
2020-04-06,NY,19336776,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,NC,10600823,3,NA,5,3,1,0,NA,NA,3,2
2020-04-06,ND,765309,0,NA,0,0,1,3,NA,NA,3,2
2020-04-06,OH,11693217,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-06,OK,3980783,2,NA,5,3,1,3,NA,NA,NA,2
2020-04-06,OR,4241507,3,NA,4,7,1,0,NA,NA,3,2
2020-04-06,PA,12783254,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,RI,1057125,3,NA,4,0,1,NA,NA,NA,3,2
2020-04-06,SC,5218040,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,SD,892717,0,NA,0,3,1,0,NA,NA,0,2
2020-04-06,TN,6886834,3,NA,5,3,1,0,NA,NA,3,2
2020-04-06,TX,29360759,NA,NA,0,3,1,3,NA,NA,3,2
2020-04-06,UT,3249879,2,NA,0,0,1,NA,NA,NA,3,2
2020-04-06,VT,623347,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-06,VA,8590563,3,NA,0,3,1,0,NA,NA,3,2
2020-04-06,WA,7693612,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,WV,1784787,3,NA,5,0,1,3,NA,NA,3,2
2020-04-06,WI,5832655,3,NA,5,7,1,0,NA,NA,3,2
2020-04-06,WY,582328,0,NA,0,3,1,NA,NA,NA,3,2
2020-04-07,AL,4921532,3,NA,5,3,1,0,NA,NA,3,2
2020-04-07,AK,731158,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-07,AZ,7421401,3,NA,5,3,1,0,NA,NA,3,2
2020-04-07,AR,3030522,0,NA,0,3,1,0,NA,NA,3,2
2020-04-07,CA,39368078,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,CO,5807719,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,CT,3557006,3,NA,5,0,1,0,NA,NA,3,2
2020-04-07,DE,986809,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-07,DC,712816,3,NA,5,3,1,0,NA,NA,3,2
2020-04-07,FL,21733312,3,NA,5,0,1,3,NA,NA,3,2
2020-04-07,GA,10710017,3,NA,0,3,1,0,NA,NA,3,2
2020-04-07,HI,1407006,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-07,ID,1826913,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,IL,12587530,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,IN,6754953,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,IA,3163561,0,NA,0,3,1,0,NA,NA,3,2
2020-04-07,KS,2913805,3,NA,5,3,1,3,NA,NA,2,2
2020-04-07,KY,4477251,3,NA,4,7,1,0,NA,NA,3,2
2020-04-07,LA,4645318,3,NA,0,3,1,0,NA,NA,3,2
2020-04-07,ME,1350141,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-07,MD,6055802,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-07,MA,6893574,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-07,MI,9966555,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,MN,5657342,3,NA,0,0,1,0,NA,NA,3,2
2020-04-07,MS,2966786,3,NA,5,3,1,0,NA,NA,3,2
2020-04-07,MO,6151548,3,NA,5,3,1,0,NA,NA,3,2
2020-04-07,MT,1080577,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-07,NE,1937552,0,NA,0,3,1,0,NA,NA,3,2
2020-04-07,NV,3138259,3,NA,5,3,1,0,NA,NA,3,2
2020-04-07,NH,1366275,3,NA,5,3,1,0,NA,NA,3,2
2020-04-07,NJ,8882371,3,NA,4,7,1,0,NA,NA,3,2
2020-04-07,NM,2106319,3,NA,5,7,1,NA,NA,NA,2,2
2020-04-07,NY,19336776,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,NC,10600823,3,NA,5,3,1,0,NA,NA,3,2
2020-04-07,ND,765309,0,NA,0,0,1,3,NA,NA,3,2
2020-04-07,OH,11693217,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-07,OK,3980783,2,NA,5,3,1,3,NA,NA,NA,2
2020-04-07,OR,4241507,3,NA,4,7,1,0,NA,NA,3,2
2020-04-07,PA,12783254,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,RI,1057125,3,NA,4,0,1,NA,NA,NA,3,2
2020-04-07,SC,5218040,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,SD,892717,0,NA,0,3,1,0,NA,NA,0,2
2020-04-07,TN,6886834,3,NA,5,3,1,0,NA,NA,3,2
2020-04-07,TX,29360759,NA,NA,0,3,1,3,NA,NA,3,2
2020-04-07,UT,3249879,2,NA,0,0,1,NA,NA,NA,3,2
2020-04-07,VT,623347,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-07,VA,8590563,3,NA,0,3,1,0,NA,NA,3,2
2020-04-07,WA,7693612,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,WV,1784787,3,NA,5,0,1,3,NA,NA,3,2
2020-04-07,WI,5832655,3,NA,5,7,1,0,NA,NA,3,2
2020-04-07,WY,582328,0,NA,0,3,1,NA,NA,NA,3,2
2020-04-08,AL,4921532,3,NA,5,3,1,0,NA,NA,3,2
2020-04-08,AK,731158,3,NA,5,7,1,NA,NA,NA,3,2
2020-04-08,AZ,7421401,3,NA,5,3,1,0,NA,NA,3,2
2020-04-08,AR,3030522,0,NA,0,3,1,0,NA,NA,3,2
2020-04-08,CA,39368078,3,NA,5,7,1,0,NA,NA,3,2
2020-04-08,CO,5807719,3,NA,5,7,1,0,NA,NA,3,2
2020-04-08,CT,3557006,3,NA,5,0,1,0,NA,NA,3,2
2020-04-08,DE,986809,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-08,DC,712816,3,NA,5,3,1,0,NA,NA,3,2
2020-04-08,FL,21733312,3,NA,5,0,1,3,NA,NA,3,2
2020-04-08,GA,10710017,3,NA,0,3,1,0,NA,NA,3,2
2020-04-08,HI,1407006,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-08,ID,1826913,3,NA,5,7,1,0,NA,NA,3,2
2020-04-08,IL,12587530,3,NA,5,7,1,0,NA,NA,3,2
2020-04-08,IN,6754953,3,NA,5,7,1,0,NA,NA,3,2
2020-04-08,IA,3163561,0,NA,0,3,1,0,NA,NA,3,2
2020-04-08,KS,2913805,3,NA,5,3,1,3,NA,NA,2,2
2020-04-08,KY,4477251,3,NA,4,7,1,0,NA,NA,3,2
2020-04-08,LA,4645318,3,NA,0,3,1,0,NA,NA,3,2
2020-04-08,ME,1350141,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-08,MD,6055802,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-08,MA,6893574,3,NA,5,3,1,NA,NA,NA,3,2
2020-04-08,MI,9966555,3,NA,5,7,1,0,NA,NA,3,2
2020-04-08,MN,5657342,3,NA,0,0,1,0,NA,NA,3,2
2020-04-08,MS,2966786,3,NA,5,3,1,0,NA,NA,3,2
